CÓDIGO;EAN;DESCRIPCION;Unidades / Caja;Unidades / Embalaje;Pedido Minimo; TARIFA 2025 ;DTO 1;DTO CUSTAB;NETO CUSTAB;NETO UDS CUSTAB;NETO PROMO CUSTAB;NPC UDS;DTO PARTNER;NETO PARTNER;NETO UDS PARTNER;NETO PROMO CUSTAB;NPP UDS; DTO PROMO Q;PROMO X FAMILIA;FAMILIA PRODUCTO;CORE/STRATEGIC
9927281;3086123595392;MIX TRACING EXC X3 OUT20 EU;3;120;20;4,73;25%;5%;3,370 €;1,123 €;;;9%;3,228 €;1,076 €;;;;;;STRATEGIC
5038371;3086123681439;ERASABLE COLORING SET 21 EU;24;10;10;11,93;25%;5%;8,500 €;0,354 €;;;9%;8,142 €;0,339 €;;;;;;STRATEGIC
507378;3086123696921;ST COLORING CASE 88PCS 22 FR;88;12;12;36,01;25%;5%;25,657 €;0,292 €;;;9%;24,577 €;0,279 €;;;;;;STRATEGIC
511041;3086123714359;IGLO KIT KIDS MMM EU;24;10;1;13,02;25%;5%;9,277 €;0,387 €;;;9%;8,886 €;0,370 €;;;;;;STRATEGIC
517956;3086123742802;AIRTOYS SEA KIDS KIT MM EU;18;10;10;19,58;25%;5%;13,951 €;0,775 €;;;9%;13,363 €;0,742 €;;;;;;STRATEGIC
8877013;3086123185104;PLASTIC WALLET MIXED 21 EU;36;14;14;11,93;25%;5%;8,500 €;0,236 €;;;9%;8,142 €;0,226 €;;;;;;STRATEGIC
9625621;3086123525443;ST COLORING BOX 120PS BTS19 SP;120;12;1;44,32;25%;5%;31,578 €;0,263 €;;;9%;30,248 €;0,252 €;;;;;;STRATEGIC
9648271;3086123538153;WALLET EVOL KC W18+12 21 EU;30;20;20;12,06;25%;5%;8,593 €;0,286 €;;;9%;8,231 €;0,274 €;;;;;;STRATEGIC
510914;3086123713086;ST COFFRET MASQUE OMY 23 FR;30;12;1;10,94;25%;5%;7,795 €;0,260 €;;;9%;7,467 €;0,249 €;;;;;;STRATEGIC
523577;3086123761919;HE CDISP KIDS 24 SP;288;1;1;100,87;25%;5%;71,870 €;0,250 €;;;9%;68,844 €;0,239 €;;;;;;STRATEGIC
500192;3086123666054;ST WRITING 20 PACK 21 UK;20;10;10;18,88;25%;5%;13,452 €;0,673 €;;;9%;12,886 €;0,644 €;;;;;;STRATEGIC
500772;3086123667808;ST MARBLE WI AST BL18 UK;18;10;10;17,69;25%;5%;12,604 €;0,700 €;;;9%;12,073 €;0,671 €;;;;;;STRATEGIC
500833;3086123668416;SPECIAL PACK INTENSITY 21 SP;38;20;20;23,85;25%;5%;16,993 €;0,447 €;;;9%;16,278 €;0,428 €;;;;;;STRATEGIC
5008331;3086123668416;SPECIAL PACK INTENSITY 22 SP;38;20;20;23,85;25%;5%;16,993 €;0,447 €;;;9%;16,278 €;0,428 €;;;;;;STRATEGIC
5038221;3,08612E+12;MPM 4C DEC HYDRO BL2 25 EU;2;20;20;7,19;25%;5%;5,123 €;2,561 €;;;9%;4,907 €;2,454 €;;;;;;STRATEGIC
503822;3086123681286;MPM 4C DEC RAINBOW BL2 AST EU;2;20;20;7,19;25%;5%;5,123 €;2,561 €;;;9%;4,907 €;2,454 €;;;;;;STRATEGIC
503884;3086123681903;MIXED PACK METALLIC BL14 EU;14;10;10;20,73;25%;5%;14,770 €;1,055 €;;;9%;14,148 €;1,011 €;;;;;;STRATEGIC
503895;3086123682016;DUAL TIP COLOR CHANGE PK6 EU;6;10;10;13,83;25%;5%;9,854 €;1,642 €;;;9%;9,439 €;1,573 €;;;;;;STRATEGIC
508378;3086123701892;ST 2022 BULK PACK UK;18;10;10;16,97;25%;5%;12,091 €;0,672 €;;;9%;11,582 €;0,643 €;;;;;;STRATEGIC
511036;3086123714304;ECO EVOL BL15+ERAS DISC EU;16;20;20;4,01;25%;5%;2,857 €;0,179 €;;;9%;2,737 €;0,171 €;;;;;;STRATEGIC
511045;3086123714397;INTENSITY MANGA MMM KIT EU;20;10;1;25,71;25%;5%;18,318 €;0,916 €;;;9%;17,547 €;0,877 €;;;;;;STRATEGIC
511444;3086123715325;INTENSIT KIT DIY FLOWER MMM EU;16;10;1;24,76;25%;5%;17,642 €;1,103 €;;;9%;16,899 €;1,056 €;;;;;;STRATEGIC
933953;3086123415317;BIC BOX BCL X 124 EU;124;1;1;80,61;25%;5%;57,435 €;0,463 €;;;9%;55,016 €;0,444 €;;;;;;STRATEGIC
964757;3086123537453;ST MEGATUBO PASTEL 2019 SP;6;20;1;7,60;25%;5%;5,415 €;0,903 €;;;9%;5,187 €;0,865 €;;;;;;STRATEGIC
972165;3086123559592;ST PASTEL WRITING SET BL20 EU;20;10;10;19,30;25%;5%;13,751 €;0,688 €;;;9%;13,172 €;0,659 €;;;;;;STRATEGIC
989679;3086123589407;12ATL BLK+EASYREF BL1+1 BCL EU;14;18;1;11,17;25%;5%;7,959 €;0,568 €;;;9%;7,624 €;0,545 €;;;;;;STRATEGIC
989680;3086123589414;PM B10+GELOCITY QD BL1 EU;11;10;1;27,61;25%;5%;19,672 €;1,788 €;;;9%;18,844 €;1,713 €;;;;;;STRATEGIC
993059;3086123661844;ST BL4 HL PAST +4C PKGLD 21 FR;5;20;20;7,98;25%;5%;5,686 €;1,137 €;;;9%;5,446 €;1,089 €;;;;;;STRATEGIC
996809;3086123602472;ST CDISP EXACT 20 SP;170;1;1;31,80;25%;5%;22,658 €;0,133 €;;;9%;21,704 €;0,128 €;;;;;;STRATEGIC
999446;3086123632806;ST METAL BOX15 HL+MK 20 SP;15;10;1;21,74;25%;5%;15,490 €;1,033 €;;;9%;14,838 €;0,989 €;;;;;;STRATEGIC
999447;3086123632813;ST MEGATUBO ADVAL ASSORT 20 SP;8;20;1;9,07;25%;5%;6,462 €;0,808 €;;;9%;6,190 €;0,774 €;;;;;;STRATEGIC
999448;3086123632820;ST METAL BOX HL QD 20 SP;8;10;1;20,05;25%;5%;14,286 €;1,786 €;;;9%;13,684 €;1,711 €;;;;;;STRATEGIC
999855;3086123637023;ST RAINBOW BL14 UK;14;10;10;19,83;25%;5%;14,129 €;1,009 €;;;9%;13,534 €;0,967 €;;;;;;STRATEGIC
8906112;3086123238886;GILBERTHB BL10+3ERASER FREE EU;13;20;20;3,82;25%;5%;2,722 €;0,209 €;;;9%;2,607 €;0,201 €;;;;;;STRATEGIC
9290581;3086123395848;2 4C SHINE + 1TWIST OS 18 FR;3;25;25;8,27;25%;5%;5,892 €;1,964 €;;;9%;5,644 €;1,881 €;;;;;;STRATEGIC
9292371;3086123397637;ECO EVOLUTION BL10 + ERASER EU;11;10;10;2,16;25%;5%;1,539 €;0,140 €;;;9%;1,474 €;0,134 €;;;;;;STRATEGIC
9374282;3086123431683;ECO EVOL650 BL15+ERASER SF SP;16;20;20;3,19;25%;5%;2,273 €;0,142 €;;;9%;2,177 €;0,136 €;;;;;;STRATEGIC
9420811;3086123449329;EVOLUTION 650 NEW AS SETBCL EU;5;25;25;1,86;25%;5%;1,325 €;0,265 €;;;9%;1,269 €;0,254 €;;;;;;STRATEGIC
9530191;3086123509269;1 ILLUS +1 HL GRIP F STK 19 SP;2;20;20;;25%;5%;0,000 €;0,000 €;;;9%;0,000 €;0,000 €;;;;;;STRATEGIC
9721281;3086123559226;ST COLOR SPEC PACK TM BTS20 SP;41;20;1;11,48;25%;5%;8,180 €;0,200 €;;;9%;7,835 €;0,191 €;;;;;;STRATEGIC
9721282;3086123559226;MARKET COLOR SPECIAL BTS 22 SP;41;20;1;11,48;25%;5%;8,180 €;0,200 €;;;9%;7,835 €;0,191 €;;;;;;STRATEGIC
9721283;3086123559226;MARKET COLOR SPECIAL BTS 23 SP;41;20;1;11,48;25%;5%;8,180 €;0,200 €;;;9%;7,835 €;0,191 €;;;;;;STRATEGIC
516361;3086123734838;BTS COLORSPECIAL PACK12 23 SP;36;20;20;11,73;25%;5%;8,358 €;0,232 €;;;9%;8,006 €;0,222 €;;;;;;STRATEGIC
9614483;3086123515086;HE BLUE COLORSPECIAL BTS 23 SP;60;20;20;20,01;25%;5%;14,257 €;0,238 €;;;9%;13,657 €;0,228 €;;;;;;STRATEGIC
515530;3086123730540;ST BL 3 MTT + 1 4C FR;4;15;15;13,98;25%;5%;9,961 €;2,490 €;;;9%;9,541 €;2,385 €;;;;;;STRATEGIC
524115;3086123763456;HE PASTEL SPECIAL PACK 24 SP​;14;20;1;16,28;25%;5%;11,600 €;0,829 €;;;9%;11,111 €;0,794 €;;;;;;STRATEGIC
516546;3086123735644;ILLUS BLU+4C TIE&DYE BL2 24 EU;2;20;20;7,75;25%;5%;5,522 €;2,761 €;;;9%;5,289 €;2,645 €;;;;;;STRATEGIC
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
